presassetone	powid	teamcolor1g	hassubstitutionboard	rightfreekicktakerid	flamethrowercannon	domesticprestige	teamcolor1r	genericint2	cksupport7	defensivedepth	hasvikingclap	jerseytype	pitchcolor	cksupport9	pitchwear	clubworth	popularity	hastifo	presassettwo	teamstadiumcapacity	stadiumgoalnetstyle	iscompetitionscarfenabled	cityid	teamcolor2b	rivalteam	playsurfacetype	isbannerenabled	goalnetstanchioncolor2g	midfieldrating	cksupport8	stadiummowpattern_code	cksupport6	matchdayoverallrating	matchdaymidfieldrating	assetid	attackrating	teamcolor2r	foundationyear	longitude	buildupplay	matchdaydefenserating	hasstandingcrowd	favoriteteamsheetid	defenserating	iscompetitionpoleflagenabled	skinnyflags	uefa_consecutive_wins	longkicktakerid	trait1vweak	iscompetitioncrowdcardsenabled	goalnetstanchioncolor2r	rightcornerkicktakerid	throwerleft	gender	cksupport1	cornerflagpolecolor	teamcolor3r	uefa_cl_wins	hassuncanthem	domesticcups	goalnetstanchioncolor1b	teamcolor1b	ethnicity	leftcornerkicktakerid	opponentweakthreshold	youthdevelopment	latitude	teamid	uefa_el_wins	trait1vequal	teamcolor3g	numtransfersin	opponentstrongthreshold	stanchionflamethrower	stadiumgoalnetpattern	throwerright	captainid	personalityid	goalnetstanchioncolor2b	prev_el_champ	leftfreekicktakerid	cksupport2	goalnetstanchioncolor1r	leaguetitles	genericbanner	crowdregion	uefa_uecl_wins	overallrating	ballid	teamcolor2g	profitability	utcoffset	penaltytakerid	goalnetstanchioncolor1g	pitchlinecolor	teamname	cksupport5	freekicktakerid	crowdskintonecode	internationalprestige	cksupport3	haslargeflag	trainingstadium	form	genericint1	cksupport4	teamcolor3b	trait1vstrong	matchdayattackrating
0	-1	1	0	266551	0	8	199	-1	0	50	0	2	4	0	0	95290	8	0	0	12000	0	1	300	255	116017	0	1	1	80	0	1	0	80	80	116012	78	255	1878	-2	2	80	0	-1	80	0	0	0	266551	132224	0	1	266551	0	1	0	0	30	0	0	1	1	1	1	263011	2	7	53	116012	0	270464	30	0	2	0	0	0	265293	0	1	0	266551	0	1	0	0	3	0	80	76	255	9	0	265293	1	0	Manchester United	0	266551	2	7	0	0	316	0	-1	0	30	4198528	78
0	-1	57	0	265292	0	5	0	-1	0	30	0	1	4	0	0	25730	4	0	0	6134	5	1	74	255	116014	0	1	99	75	0	1	0	75	75	116013	74	255	1901	0	1	75	0	-1	75	0	0	0	265292	4195392	0	72	265705	0	1	0	0	240	0	0	0	168	166	3	265292	2	7	51	116013	0	525376	171	0	2	0	0	0	227255	0	168	0	265292	0	72	0	0	3	0	75	76	255	4	0	227255	99	0	Brighton & Hove Albion	0	265292	2	3	0	0	316	0	-1	0	0	532544	74
1	-1	37	0	227348	0	4	123	-1	0	30	0	1	4	0	0	52570	2	0	0	6078	0	1	285	231	116011	0	1	38	76	0	1	0	76	76	116014	76	27	1895	0	2	76	0	-1	76	0	0	0	227348	4195392	0	16	227348	0	1	0	0	100	0	0	0	32	57	1	227348	2	7	51	116014	0	532544	30	0	2	0	0	0	227115	0	32	0	227348	0	16	0	0	3	0	76	76	177	6	0	227348	38	0	West Ham United	0	227348	2	4	0	0	316	0	-1	0	60	528448	76
0	-1	0	0	266918	0	4	102	-1	0	50	0	1	4	0	0	45000	5	0	0	42657	0	1	54	229	116020	0	1	184	75	0	1	0	77	75	116015	79	148	1874	-1	1	77	0	-1	77	0	0	0	266918	132096	0	139	266918	0	1	0	0	124	0	0	1	51	51	4	266918	2	4	52	116015	0	263168	47	0	2	0	0	0	235657	1	226	0	266918	0	102	0	0	3	0	77	76	190	3	0	235657	0	0	Aston Villa	0	266918	2	4	0	0	316	0	-1	0	78	4202496	79
0	-1	54	0	271739	0	4	0	-1	0	30	0	1	4	0	0	63550	4	0	0	39572	14	1	282	255	116343	0	1	54	77	0	1	0	76	77	116016	76	255	1878	-2	2	73	0	-1	73	0	0	0	271739	4195456	0	0	271739	0	1	0	0	45	0	0	1	156	156	1	271739	2	3	53	116016	0	532608	99	0	2	0	0	0	265331	0	156	0	265319	0	0	1	0	3	0	76	76	255	6	0	244059	54	0	Everton	0	265319	2	3	0	0	316	0	-1	0	201	528512	76
0	-1	173	0	227254	0	8	108	-1	0	50	0	1	4	0	1	81430	8	0	0	7000	0	1	300	255	116012	0	1	177	79	0	1	0	81	79	116017	84	255	1880	-2	1	79	0	-1	79	0	0	0	227254	132112	0	133	257008	0	1	0	0	0	0	0	7	222	233	2	275906	2	8	53	116017	0	263184	40	0	2	0	0	0	227254	0	222	0	227254	0	133	1	0	3	0	81	76	255	8	0	246219	177	0	Manchester City	0	227254	2	7	0	0	316	0	-1	0	94	4202512	84
0	-1	51	0	261785	0	3	0	-1	0	30	0	1	4	0	0	25440	3	0	0	32261	0	1	272	255	116015	0	1	77	70	0	1	0	71	70	116020	72	255	1884	-1	3	74	0	-1	74	0	0	0	261785	4202560	0	37	261785	0	1	0	0	57	0	0	0	173	160	2	266556	1	5	52	116020	0	528448	101	0	1	0	0	0	261785	0	173	0	277963	0	37	0	0	3	0	71	76	255	3	0	277963	77	0	Leicester City	0	261785	2	2	0	0	316	0	-1	0	189	526400	72
0	-1	255	0	265059	0	3	255	-1	0	30	0	2	4	0	0	5000	5	0	0	47800	1	1	273	65	132589	0	1	175	73	0	1	0	74	73	116021	76	221	2009	12	2	74	1	-1	74	1	0	0	273563	4195328	0	175	265378	0	1	0	0	1	0	0	0	175	255	2	265378	2	7	51	116021	0	532480	31	0	2	0	0	0	265385	0	175	0	265059	0	175	0	0	4	0	74	90	7	7	1	267389	175	0	RB Leipzig	0	265059	2	2	0	0	316	0	-1	0	71	528384	76
0	-1	0	0	265674	0	10	217	-1	0	65	0	2	4	0	0	102000	7	0	0	59186	0	1	293	136	116034	0	1	250	84	0	1	0	85	84	116033	85	39	1950	4	1	84	1	-1	84	1	0	0	265674	131712	0	250	265674	0	1	0	0	210	8	0	10	250	34	2	265898	3	8	45	116033	0	131712	180	0	3	0	0	0	227316	1	250	0	265674	0	250	18	0	4	0	85	88	66	10	1	231432	250	0	OL Lyonnes	0	265674	2	10	0	0	316	0	-1	0	83	263296	85
0	-1	62	0	237197	0	9	1	-1	0	50	0	1	4	0	0	94000	7	0	0	47929	0	1	373	41	116033	0	1	62	84	0	1	0	80	84	116034	74	200	1970	2	1	80	1	-1	80	1	0	0	233662	132224	0	1	233662	0	1	0	0	255	0	0	4	116	116	7	233662	2	8	48	116034	0	263296	255	0	2	0	0	0	233852	0	116	0	233662	0	1	1	0	4	0	80	88	42	10	1	233662	62	0	Paris Saint-Germain	0	233662	2	8	0	0	316	0	-1	0	255	4202624	74
0	-1	33	0	265861	0	8	14	-1	0	50	0	2	4	0	0	35000	5	0	0	18528	0	1	373	17	116034	0	1	30	77	0	1	0	77	77	116035	85	232	1969	2	1	76	1	-1	76	0	0	0	265861	132224	0	30	265861	0	1	0	0	80	0	0	2	30	92	2	265861	2	7	48	116035	0	263296	112	0	2	0	0	0	245697	0	30	0	265861	0	30	6	0	4	0	77	88	32	9	1	265861	30	0	Paris FC	0	265861	2	4	0	0	366	0	-1	0	189	4202624	85
0	-1	43	0	264971	0	6	230	-1	0	30	0	2	4	0	0	9000	2	0	0	2490	0	1	883	74	116035	2	1	30	77	0	15	0	76	77	116036	76	73	1970	2	3	76	1	-1	76	0	0	0	264971	4198528	0	30	264971	0	1	0	0	1	0	0	0	30	64	2	264971	2	5	48	116036	0	526464	1	0	2	0	0	0	264895	1	30	0	264971	0	30	0	0	4	0	76	88	69	4	1	264971	30	0	FC Fleury 91	0	264971	2	2	0	0	366	0	-1	0	1	526464	76
0	-1	89	0	265903	0	5	233	-1	0	30	0	2	4	0	0	12000	3	0	0	1280	0	1	326	124	116033	0	1	30	73	0	1	0	72	73	116037	69	2	1974	3	2	70	1	-1	70	0	0	0	265903	4195328	0	30	265903	0	1	0	0	255	0	0	3	30	33	2	265903	2	5	43	116037	0	532480	255	0	2	0	0	0	265903	0	30	0	265903	0	30	2	0	4	0	72	88	64	3	1	265903	30	0	Montpellier HSC	0	265903	2	2	0	0	366	0	-1	0	255	528384	69
0	-1	21	0	265878	0	4	215	-1	0	65	0	0	4	0	0	2500	1	0	0	1500	9	1	136	255	116417	2	1	250	72	0	15	0	71	72	116039	73	255	1998	5	2	70	1	-1	70	0	0	0	265878	132096	0	250	265878	0	1	0	0	111	0	0	0	250	52	2	265878	1	5	47	116039	0	139264	9	0	1	0	0	0	265878	0	250	0	265878	0	250	0	0	4	0	71	88	255	1	1	265878	250	0	Dijon FCO	0	265878	2	1	0	0	366	0	-1	0	18	266240	73
0	-1	130	0	267661	0	2	0	-1	0	65	0	1	4	0	0	4000	2	0	0	1250	0	1	414	250	116033	0	1	255	70	0	0	0	69	70	116044	68	250	1919	2	2	70	1	-1	70	0	0	0	267661	132160	0	255	267661	0	1	0	0	30	0	0	1	255	45	1	267661	1	3	49	116044	0	139328	130	0	1	0	1	0	267661	0	255	0	267661	0	255	0	0	4	0	69	88	250	4	1	267661	255	0	AS Saint-Étienne	0	267661	2	1	0	0	366	0	-1	0	76	266304	68
0	-1	255	0	258915	0	10	255	-1	0	50	0	2	4	0	0	78000	6	0	0	41507	0	1	485	30	116326	0	1	25	76	0	1	0	78	76	116280	77	30	1897	7	2	77	1	-1	77	1	0	0	266937	132224	0	25	273001	0	1	0	0	248	0	0	4	25	255	4	273001	2	6	45	116280	0	270464	151	0	2	0	1	0	227096	0	25	0	258915	0	25	6	0	4	0	78	6	30	8	1	227073	25	0	Juventus	0	258915	2	7	0	0	316	0	-1	0	170	4198528	77
0	-1	0	0	227095	0	10	150	-1	0	50	0	1	4	0	0	60000	7	0	0	70634	0	1	408	250	116280	0	1	74	76	0	1	0	76	76	116282	79	250	1927	12	2	75	1	-1	75	1	0	0	227095	132096	0	53	227095	0	1	0	0	250	0	0	2	117	0	2	227095	2	6	41	116282	0	270336	187	0	2	0	0	0	227095	0	117	0	227095	0	53	2	0	4	0	76	6	250	7	1	227095	74	0	Roma	0	227095	2	7	0	0	316	0	-1	0	0	4198400	79
0	-1	255	0	233246	0	5	255	-1	0	30	0	2	4	0	0	66618	4	0	0	37722	0	1	440	147	116302	2	1	211	74	0	15	0	76	74	116300	79	1	2012	-122	2	74	0	-1	74	1	0	0	266549	4195648	0	211	233246	0	1	0	0	231	0	0	0	211	255	1	267293	2	6	47	116300	0	532800	36	0	2	0	0	0	267209	0	211	0	266549	0	211	0	0	6	0	76	163	51	5	-8	266549	211	0	Seattle Reign FC	0	266549	2	5	0	0	366	0	-1	0	36	528704	79
0	-1	1	0	267223	0	6	1	-1	0	50	1	1	0	0	0	73693	6	0	0	25218	0	1	384	31	116300	2	1	1	77	0	15	0	77	77	116302	78	151	2012	123	2	71	1	-1	71	1	0	0	267223	132224	0	1	267217	0	1	0	0	26	0	0	1	1	1	1	267223	2	8	46	116302	0	270464	86	0	2	0	0	0	267217	1	1	0	267223	0	1	3	0	6	0	77	163	30	7	-8	77421	1	0	Portland Thorns FC	0	267223	2	6	0	1	366	0	-1	0	50	4198528	78
0	-1	44	0	277633	0	5	1	-1	0	30	1	2	4	0	0	59250	4	0	0	10000	0	1	891	255	116302	0	1	255	75	0	0	0	75	75	116303	75	255	2017	-77	1	74	0	-1	74	1	0	0	271040	4195456	0	255	233838	0	1	0	0	171	0	0	2	255	100	2	271040	2	7	35	116303	0	525440	29	0	2	0	0	0	267238	0	255	0	233838	0	255	2	0	6	0	75	163	255	5	-5	271040	255	0	North Carolina Courage	0	233838	2	4	0	0	366	0	-1	0	55	532608	75
0	-1	24	0	245833	0	8	16	-1	0	30	0	1	4	0	0	74905	8	0	0	20000	0	1	522	46	116310	0	1	255	78	0	3	0	78	78	116304	82	196	2012	-77	2	74	0	-1	74	1	0	0	245833	4195712	0	255	279908	0	1	0	0	255	0	0	0	255	34	3	279908	2	4	38	116304	0	532864	255	0	2	0	0	0	266816	0	255	0	245833	0	255	1	0	6	0	78	163	20	10	-5	243263	255	0	Washington Spirit	0	245833	2	7	0	0	366	0	-1	0	255	528768	82
0	-1	255	0	267264	0	2	255	-1	0	30	0	2	4	0	0	56444	2	0	0	28000	0	1	607	25	116310	0	1	255	76	0	3	0	75	76	116305	66	17	2006	-87	3	76	0	-1	76	1	0	0	267264	4202816	0	255	247724	0	1	0	0	149	0	0	0	255	255	2	247724	2	3	41	116305	0	528704	165	0	2	0	0	0	226335	0	255	0	267264	0	255	0	0	6	0	75	163	20	2	-6	273488	255	0	Chicago Stars FC	0	267264	2	3	0	0	366	0	-1	0	194	526656	66
0	-1	102	0	267227	0	3	249	-1	0	65	0	1	4	0	0	57785	3	0	0	21000	16	1	220	255	116307	0	1	255	75	0	1	0	76	75	116306	71	255	2013	-95	1	77	0	-1	77	1	0	0	267227	132480	0	255	267286	0	1	0	0	1	0	0	1	255	58	1	267227	2	7	30	116306	0	132480	1	0	2	0	0	0	267289	0	255	0	267227	0	255	0	0	6	0	76	163	255	7	-6	273486	255	0	Houston Dash	0	267227	2	2	0	0	366	0	-1	0	1	270720	71
0	-1	51	0	226890	0	9	99	-1	0	50	0	2	4	0	0	60875	6	0	0	25500	5	1	360	1	116306	0	1	255	78	0	3	0	78	78	116307	78	1	2015	-81	1	77	0	-1	77	1	0	0	226890	132352	0	255	226890	0	1	0	0	255	0	0	0	255	148	4	267199	2	4	28	116307	0	263424	255	0	2	0	0	0	226890	0	255	0	267199	0	255	1	0	6	0	78	163	1	8	-5	226890	255	0	Orlando Pride	0	226890	2	5	0	0	366	0	-1	0	255	4202752	78
0	-1	180	0	267305	0	4	201	-1	0	50	0	2	4	0	0	58960	2	0	0	11700	0	1	890	45	116309	0	1	255	75	0	0	0	75	75	116308	74	16	2019	-85	2	74	0	-1	74	1	0	0	227381	263424	0	255	267305	0	1	0	0	255	0	0	0	255	246	2	227381	2	8	38	116308	0	4202752	255	0	2	0	0	0	267281	0	255	0	227381	0	255	0	0	6	0	75	163	1	5	-5	267384	255	0	Racing Louisville FC	0	267305	2	2	0	0	366	0	-1	0	255	528640	74
0	-1	231	0	267343	0	10	152	-1	0	50	0	1	0	0	0	104908	9	0	0	11500	0	1	240	255	116308	0	1	255	80	0	1	0	79	80	116309	79	255	2020	-95	2	77	0	-1	77	0	0	0	267343	132224	0	255	267343	0	1	0	0	1	0	0	0	255	228	2	226893	2	2	39	116309	0	270464	1	0	2	0	0	0	267336	0	255	0	226893	0	255	0	0	6	0	79	163	255	8	-6	267336	255	0	Kansas City Current	0	226893	2	6	0	0	366	0	-1	0	1	4198528	79
0	-1	240	0	76216	0	7	168	-1	0	50	0	1	4	0	0	70930	6	0	0	25000	1	1	340	1	116305	0	1	1	78	0	1	0	78	78	116310	81	1	2007	-74	1	76	0	-1	76	1	0	0	76216	132224	0	1	76216	0	1	0	0	255	0	0	0	1	246	2	76216	2	5	40	116310	0	263296	255	0	2	0	0	0	267322	0	1	0	76216	0	1	1	0	6	0	78	163	1	7	-5	233244	1	0	Gotham FC	0	76216	2	7	0	0	366	0	-1	0	255	4202624	81
0	-1	140	0	243403	0	4	234	-1	0	50	0	1	4	0	0	204750	7	0	0	22000	9	1	606	1	116312	0	1	1	78	0	1	0	77	78	116311	74	1	2020	-118	1	75	0	-1	75	1	0	0	243403	132368	0	1	243403	0	1	0	0	255	0	0	0	1	127	1	243403	2	5	34	116311	0	263440	255	0	2	0	0	0	267367	0	1	0	243403	0	1	0	0	6	0	77	163	1	7	-8	273466	1	0	Angel City FC	0	243403	2	4	0	0	366	0	-1	0	255	4202768	74
0	-1	42	0	227353	0	8	1	-1	0	50	0	2	4	0	0	85769	5	0	0	35000	0	1	889	255	116311	0	1	255	78	0	14	0	76	78	116312	74	255	2021	-117	1	74	0	-1	74	1	0	0	227353	132224	0	255	227353	0	1	0	0	252	0	0	0	255	98	1	227353	2	5	32	116312	0	263296	17	0	2	0	0	0	237673	1	255	0	227353	0	255	0	0	6	0	76	163	255	9	-8	227397	255	0	San Diego Wave FC	0	227353	2	6	0	0	366	0	-1	0	151	4202624	74
0	-1	57	0	227102	4	10	3	-1	0	90	0	2	4	0	0	180000	10	0	0	99354	0	2	36	60	116326	0	1	200	87	0	1	0	85	87	116325	85	154	1899	2	1	84	0	-1	84	2	0	0	236479	66192	0	200	236479	0	1	0	0	255	3	0	11	200	128	3	227102	3	9	41	116325	0	66192	231	0	3	0	0	0	227203	0	200	0	236479	0	200	10	0	4	0	85	72	0	8	1	227203	200	0	FC Barcelona	0	236479	2	10	0	0	316	0	-1	0	0	132240	85
0	-1	255	0	245879	0	9	255	-1	0	50	0	2	4	0	0	91000	10	0	0	6000	0	2	295	130	116325	0	1	1	82	0	1	0	82	82	116326	83	45	1902	-3	1	80	0	-1	80	2	0	0	245879	132224	0	1	245879	0	1	0	0	225	0	0	0	1	255	2	245879	2	3	40	116326	0	263296	225	0	2	0	0	0	258789	0	1	0	245879	0	1	0	0	4	0	82	72	65	10	1	246774	1	0	Real Madrid	0	245879	2	7	0	0	316	0	-1	0	255	4202624	83
0	-1	0	0	265280	0	9	255	-1	0	50	0	2	4	0	0	77000	8	0	0	68456	0	1	295	108	116325	0	1	255	78	0	1	0	78	78	116327	79	25	1903	-3	2	78	1	-1	78	1	0	0	265280	132096	0	255	265280	0	1	0	0	255	0	0	2	255	0	2	265280	2	8	40	116327	0	270336	254	0	2	0	0	0	227204	0	255	0	265280	0	255	4	0	4	0	78	72	31	8	1	265280	255	0	Atlético de Madrid	0	265280	2	6	0	0	316	0	-1	0	254	4198400	79
0	-1	10	0	272123	0	7	190	-1	0	50	0	2	4	0	0	25000	7	0	0	53331	0	2	53	255	116336	0	1	255	76	0	1	0	75	76	116328	73	255	1898	-2	1	76	0	-1	76	2	0	0	272123	263184	0	255	272123	0	1	0	0	205	0	0	0	255	30	4	272135	2	10	43	116328	0	4195344	30	0	2	0	0	0	271942	0	255	0	272135	0	255	5	0	4	0	75	72	255	4	1	271942	255	0	Athletic Club de Bilbao	0	272123	2	5	0	0	366	0	-1	0	30	532496	73
0	-1	74	0	272251	4	3	52	-1	0	30	0	2	4	0	0	2000	3	0	0	8164	0	2	149	98	116336	0	1	255	65	0	0	0	67	65	116331	64	219	1940	-2	2	69	0	-1	69	2	0	0	272251	4195328	0	255	272251	0	1	0	0	70	0	0	0	255	132	2	272251	1	4	43	116331	0	532480	90	0	1	0	0	0	275581	0	255	0	272251	0	255	0	0	4	0	67	72	55	3	1	272251	255	0	SD Eibar	0	272251	2	2	0	0	366	0	-1	0	150	528384	64
0	-1	66	0	272228	0	6	1	-1	0	50	0	2	4	0	0	10000	3	0	0	23000	0	0	430	255	116325	0	1	255	74	0	1	0	73	74	116332	70	255	2013	-16	1	74	1	-1	74	0	0	0	233576	263248	0	255	233576	0	1	0	0	0	0	0	0	255	138	2	233576	2	7	28	116332	0	4195408	254	0	2	0	0	0	272228	0	255	0	233576	0	255	0	0	4	0	73	72	255	4	0	272228	255	0	CD Tenerife	0	233576	2	4	0	0	366	0	-1	0	254	532560	70
0	-1	90	0	72364	0	6	15	-1	0	30	0	2	4	0	0	20000	5	0	0	25354	0	2	504	0	131125	0	1	50	71	0	1	0	70	71	116333	73	147	1909	0	1	70	0	-1	70	2	0	0	72364	4195456	0	20	72364	0	1	0	0	30	0	0	6	60	150	4	72364	1	4	39	116333	0	525440	100	0	1	0	0	0	272014	0	60	0	72364	0	20	4	0	4	0	70	72	0	3	1	272100	50	0	Levante UD	0	72364	2	4	0	0	366	0	-1	0	170	532608	73
0	-1	255	0	272204	0	5	255	-1	0	30	0	2	4	0	0	18000	4	0	0	7500	0	0	295	162	116326	0	1	255	73	0	1	0	73	73	116334	75	255	2010	-3	3	71	0	-1	71	0	0	0	272204	4202624	0	255	272204	0	1	0	0	1	0	0	0	255	255	2	272204	2	8	40	116334	0	528512	1	0	2	0	0	0	272061	0	255	0	272204	0	255	0	0	4	0	73	72	72	3	1	272005	255	0	Madrid CFF	0	272204	2	3	0	0	366	0	-1	0	1	526464	75
0	-1	35	0	261843	0	8	0	-1	0	65	0	2	4	0	0	37000	6	0	0	40000	0	2	425	255	116328	0	1	73	77	0	1	0	75	77	116336	80	255	1909	-1	1	75	0	-1	75	2	0	0	259334	132224	0	2	259334	0	1	0	0	0	0	0	1	49	125	4	259334	2	8	43	116336	0	132224	45	0	2	0	0	0	259334	0	49	0	261843	0	2	0	0	4	0	75	72	255	7	1	259334	73	0	Real Sociedad	0	261843	2	5	0	0	366	0	-1	0	135	270464	80
0	-1	0	0	241182	0	5	249	-1	0	30	0	2	4	0	0	21000	6	0	0	43883	0	1	445	255	131391	0	1	210	75	0	1	0	73	75	116337	72	255	1905	-5	3	70	0	-1	70	2	0	0	241182	4202624	0	210	241182	0	1	0	0	230	0	0	0	210	0	3	241182	2	7	37	116337	0	528512	0	0	2	0	0	0	228630	0	210	0	241182	0	210	0	0	4	0	73	72	255	4	1	275589	210	0	Sevilla FC	0	241182	2	3	0	0	316	0	-1	0	0	526464	72
0	-1	27	0	265019	0	5	227	-1	0	50	0	1	4	0	0	55610	7	0	0	16587	0	1	282	255	116016	0	1	1	72	0	1	0	73	72	116343	72	255	1892	-2	3	73	0	-1	73	0	0	0	265019	270336	0	1	265019	0	1	0	0	255	0	0	0	1	35	2	265019	2	8	53	116343	0	4198400	215	0	2	0	0	0	265019	0	1	0	265019	0	1	2	0	3	0	73	76	255	4	0	265019	1	0	Liverpool	0	265019	2	5	0	0	316	0	-1	0	0	526336	72
0	-1	20	0	226096	4	6	151	-1	0	90	0	2	4	0	0	10550	6	0	0	27000	0	1	896	255	116361	0	1	1	67	0	1	0	66	67	116360	67	255	2018	104	1	65	0	-1	65	0	0	0	226096	66560	0	1	226096	0	0	0	0	1	0	0	0	38	38	4	226096	1	5	30	116360	0	66560	1	0	1	0	0	0	208480	0	1	0	226096	0	151	0	0	2	0	66	75	255	8	8	223344	20	0	Chengdu Rongcheng F.C.	0	226096	4	2	0	0	366	0	-1	0	1	139264	67
0	-1	74	0	230665	0	4	56	-1	0	50	0	2	0	0	0	7350	3	0	0	20000	0	1	712	255	111724	0	1	255	64	0	1	0	64	64	116361	67	255	2013	114	2	63	1	-1	63	0	0	0	230665	263168	0	255	230665	0	0	0	0	1	0	0	0	134	134	4	230665	1	4	30	116361	0	4202496	1	0	1	0	0	0	222235	1	255	0	230665	0	56	1	0	2	0	64	75	255	6	8	247941	74	0	Wuhan Three Towns	0	230665	4	1	0	0	366	0	-1	0	1	528384	67
0	-1	191	0	270049	0	3	153	-1	0	30	0	2	4	0	0	5500	2	0	0	25178	0	1	267	90	116037	0	1	30	71	0	3	0	72	71	116416	70	45	1872	0	2	70	1	-1	70	0	0	0	269829	4195328	0	30	270049	0	1	0	0	255	0	0	0	30	230	2	270049	1	6	49	116416	0	532480	255	0	1	0	0	0	269213	0	30	0	270049	0	30	0	0	4	0	72	88	62	3	1	270049	30	0	Le Havre AC	0	270049	2	1	0	0	366	0	-1	0	255	528384	70
0	-1	220	0	265952	4	5	255	-1	0	30	0	2	4	0	0	1500	1	0	0	1880	18	1	337	44	116039	0	1	1	73	0	3	0	72	73	116417	71	1	1943	-1	2	74	1	-1	74	1	0	0	265952	4195328	0	1	265952	0	1	0	0	254	0	0	0	1	17	3	265952	2	3	47	116417	0	532480	221	0	2	0	0	0	72438	0	1	0	265952	0	1	0	0	4	0	72	88	87	1	1	265952	1	0	FC Nantes	0	265952	2	1	0	0	366	0	-1	0	57	528384	71
0	-1	91	0	264891	0	10	36	-1	0	50	1	1	4	0	0	0	0	0	0	9800	0	1	0	250	113007	0	1	139	73	0	1	0	72	73	116428	74	250	1981	-21	3	73	0	-1	73	0	0	0	264891	270336	0	34	264891	0	1	0	0	221	0	0	0	34	167	2	264891	2	0	64	116428	0	4198400	23	0	2	0	0	0	264886	0	34	0	264891	0	34	0	0	7	0	72	6	250	0	0	264891	139	0	Iceland Women	0	264891	2	2	0	0	366	0	-1	0	11	526336	74
0	-1	100	0	273032	0	2	29	-1	0	50	0	2	4	0	0	1000	2	0	0	8120	0	0	922	255	131391	0	1	255	66	0	1	0	65	66	131123	66	255	2004	-2	2	65	1	-1	65	0	0	0	273032	263168	0	255	273032	0	1	0	0	29	0	0	0	255	196	3	273032	1	4	38	131123	0	4202496	100	0	1	0	0	0	272192	0	255	0	273032	0	255	0	0	4	0	65	72	255	2	1	272143	255	0	Alhama FC	0	273032	2	1	0	0	366	0	-1	0	196	528384	66
0	-1	255	0	266598	0	10	255	-1	0	50	0	2	4	0	0	0	0	0	0	36200	0	1	0	204	113008	0	1	102	72	0	1	0	72	72	131124	71	0	1971	24	3	73	0	-1	73	1	0	0	266598	270336	0	0	266598	0	1	0	0	255	0	0	0	204	255	2	266598	2	0	60	131124	0	4198400	235	0	2	0	0	0	72789	0	204	0	266598	0	0	0	0	7	0	72	88	102	0	2	267221	102	0	Finland Women	0	266598	2	4	0	0	366	0	-1	0	245	526336	71
0	-1	64	0	246356	0	4	0	-1	0	50	0	2	4	0	0	5000	2	0	0	4170	0	0	962	255	131733	0	1	255	74	0	0	0	73	74	131125	72	255	1983	2	2	71	1	-1	71	0	0	0	227207	263296	0	255	246356	0	1	0	0	0	0	0	0	128	128	4	246356	2	2	41	131125	0	4202624	64	0	2	0	0	0	227207	0	255	0	246356	0	0	0	0	4	0	73	72	255	4	1	272148	64	0	FC Badalona Women	0	246356	2	2	0	0	366	0	-1	0	128	528512	72
0	-1	104	0	244517	0	2	255	-1	0	50	0	2	4	0	0	4030	2	0	0	20525	0	1	810	255	111724	0	1	34	63	0	1	0	62	63	131173	64	255	1990	114	3	60	0	-1	60	0	0	0	244517	270464	0	11	244517	0	0	0	0	11	0	0	1	38	38	4	198635	1	4	23	131173	0	4198528	34	0	1	0	0	0	248221	0	87	0	244517	0	255	0	0	2	0	62	75	255	3	8	207733	104	0	Qingdao Hainiu FC	0	244517	4	1	0	0	366	0	-1	0	87	526464	64
0	-1	45	0	230685	4	3	87	-1	0	65	0	1	3	0	1	25800	2	0	0	2414	0	1	231	19	111339	0	1	255	71	0	8	0	71	71	131174	73	253	1919	28	1	67	1	-1	67	1	0	0	230685	132096	0	255	230685	0	0	0	0	0	0	0	0	255	134	3	230685	1	1	41	131174	0	132096	0	0	1	0	0	0	230685	0	255	0	230685	0	255	0	0	5	0	71	89	184	6	3	217007	255	0	Eyüpspor	0	230685	9	1	0	0	366	0	-1	0	0	270336	73
0	-1	37	0	275938	0	10	220	-1	0	30	0	1	4	0	0	6000	7	0	0	3500	1	1	281	255	131363	0	1	37	72	0	1	0	74	72	131358	76	255	1904	-9	2	74	1	-1	74	1	0	0	275938	4195328	0	220	275938	0	1	0	0	220	0	0	3	25	25	4	261829	2	7	38	131358	0	532480	37	0	2	0	0	0	261829	0	25	0	275938	0	220	4	0	4	0	74	37	255	6	0	261829	37	0	Benfica	0	275938	2	5	0	0	316	0	-1	0	25	528384	76
0	-1	20	0	233747	0	10	225	-1	0	30	0	1	4	0	0	10000	8	0	0	2250	20	2	16	255	131361	0	2	66	69	0	1	0	71	69	131359	72	255	1900	4	1	72	2	-1	72	2	0	0	233747	4195328	0	35	233747	0	1	0	0	30	0	0	6	66	20	2	233747	1	9	52	131359	0	525312	30	0	1	0	0	0	233747	0	66	0	233747	0	35	3	0	4	0	71	37	255	6	1	233747	66	0	Ajax	0	233747	2	4	0	0	316	0	-1	0	30	532480	72
